"","x1","x2"
"6803",1.4,2.9
"6804",1.5,2.9
"6805",1.6,2.9
"6806",1.7,2.9
"6807",1.8,2.9
"6808",1.9,2.9
"6809",2,2.9
"6810",2.1,2.9
"6811",2.2,2.9
"6812",2.3,2.9
"6813",2.4,2.9
"6814",2.5,2.9
"6815",2.6,2.9
"6816",2.7,2.9
"6817",2.8,2.9
"6818",2.9,2.9
"6819",3,2.9
"6820",3.1,2.9
"6821",3.2,2.9
"6822",3.3,2.9
"6823",3.4,2.9
"6824",3.5,2.9
"6825",3.6,2.9
"6826",3.7,2.9
"6827",3.8,2.9
"6828",3.9,2.9
"6829",4,2.9
"6830",4.1,2.9
"6831",4.2,2.9
